uri,cid,author_did,author_handle,author_display_name,text,created_at,reply_count,repost_count,like_count,indexed_at,langs
at://did:plc:t3suxm7ief5dwzoaiof635hc/app.bsky.feed.post/3lux2wizttk2g,bafyreidayvwbm4haigeym3wxtrfodkqxstojuv2vx6uyvgff4av7hagmma,did:plc:t3suxm7ief5dwzoaiof635hc,plucior.bsky.social,,"...desempregado porque os negócios com os EUA pararam. E comprar, a preços de XEPA, os produtos rejeitados e estocar o que estiver encalhado como aço, minério. Alimentos, vender a preços ínfimos... Isto socorre Agro e Empresários e será aprovado, com absoluta certeza.",2025-07-27T12:22:00.818Z,0,0,0,2025-07-27T12:21:24.148Z,['pt']
at://did:plc:natglgicynbabz7upyqqi6lf/app.bsky.feed.post/3lux2jwyr7s2w,bafyreigr7p7uiiraz7noi2nfro4sg4jt5nyo53atoajjmpsw2pvheigrzm,did:plc:natglgicynbabz7upyqqi6lf,toncastro.bsky.social,Ton Replêi🎶🎹🚩,"Curiosamente nesse encontro de ontem na Faria Lima o govenador não usou seu famoso boné vermelho do faça a America grande de novo, sob risco do agro paulista mandar descarregar umas carretas de laranja na porta do Palacio dos Bandeirantes...",2025-07-27T12:15:00.729Z,0,1,0,2025-07-27T12:15:05.317Z,['pt']
at://did:plc:cmwy3swyehntjb5jfmhtdsto/app.bsky.feed.post/3lux2jfnau224,bafyreiccozz2t3xyrwaqjdglc3b64qhqktfxy5crk7spkbwwvirqd4slf4,did:plc:cmwy3swyehntjb5jfmhtdsto,diegocodinhoto.bsky.social,Diego Codinhoto ,O detalhe: ontem começou a ExpoAcre. A cidade inteira feliz comemorando o agro queimando tudo.,2025-07-27T12:14:42.569Z,1,0,0,2025-07-27T12:14:43.601Z,['pt']
at://did:plc:m7om6be7msy7ulkhy2rihkhe/app.bsky.feed.post/3luwzxsrro22y,bafyreiffsprw7tcgxz45zyyacfhiua4ixk52zaz2gsrc5vqohmh6nxuyrq,did:plc:m7om6be7msy7ulkhy2rihkhe,frv021065.bsky.social,Flávio Vieira,"PORQUE ESSES CRIMINOSOS DO AGRO FORAM ESQUWCIDOS  @stf.jus.br EIN PGR??????????????

youtube.com/watch?v=9PhD...",2025-07-27T12:04:52.367Z,1,1,4,2025-07-27T12:04:54.908Z,['pt']
at://did:plc:cp4y6ge6a5kxymelu4n4rvoa/app.bsky.feed.post/3luwzqtcxwp2q,bafyreigh3cn4kd62aian43n5j37ycglkkgh4jgfbqcqy2pdtzpmsofytve,did:plc:cp4y6ge6a5kxymelu4n4rvoa,matediario.bsky.social,Mate Diario,"El presidente Milei anunció la reducción de retenciones a productos del agro, medida celebrada por entidades rurales y gobernadores aliados, pero criticada por la oposición que señala que se favorece al campo mientras se ajusta a jubilados y trabajadores.",2025-07-27T12:00:57.926Z,0,0,0,2025-07-27T12:00:58.207Z,['es']
at://did:plc:tv7p743ur5d6fongxhjfltrv/app.bsky.feed.post/3luwy67rbmk25,bafyreihavunzviper7zwqlv5mc4pxxp3zkeyar3qi5s3xlyimxr7haix2u,did:plc:tv7p743ur5d6fongxhjfltrv,rosepaixao.bsky.social,Rose Paixão - Fim da escala 6x1,"Pois é meu caro... Os nossos jornais tradicionais, financiados pelo agro, pelos bancos e fundações estrangeiras, não têm credibilidade nenhuma, ela são papagaios, porta-vozes da classe dominante que tenta manipular a consciência social e perpetuar a velha escravidão da classe desfavorecida 🤔",2025-07-27T11:32:39.826Z,1,1,7,2025-07-27T11:32:40.604Z,['pt']
at://did:plc:ilj2kkgtnm4eny3psdhoql6h/app.bsky.feed.post/3luwwggvaq22x,bafyreigm2mckn74yux3uif3bcf2lmmy2ayxunykzzc63tiyx676v45pgyi,did:plc:ilj2kkgtnm4eny3psdhoql6h,ia13.bsky.social,I.A.,E o governo federal investindo bilhões no agro.,2025-07-27T11:01:28.249Z,0,0,1,2025-07-27T11:01:30.303Z,['pt']
at://did:plc:m45oyeuxoydx47mokpfp2amr/app.bsky.feed.post/3luwvnfwccc2f,bafyreie5y6w5fsivechdlp5mvhuk5ey5rjhhofesycbwms3ro2mimojzge,did:plc:m45oyeuxoydx47mokpfp2amr,msnicola.bsky.social,Marcello S. Nicola,"#VetaLula o Agro é morte! A Ciência, a Constituição, os Povos Originários, o Meio-Ambiente e até a economia moderna provam que esse projeto é uma ABERRAÇÃO",2025-07-27T10:47:28.374Z,0,1,2,2025-07-27T12:34:33.011Z,['pt']
at://did:plc:evuxxfwtogmlto4hhzxpjum6/app.bsky.feed.post/3luwrrth3ic2v,bafyreidnkmctbtwn6aiss6pmwjxghxa3lnj4hq4dcrfqopolprmyk5ntua,did:plc:evuxxfwtogmlto4hhzxpjum6,suricateab.bsky.social,Suricate 🇺🇦,"Arnaud Rousseau, président de la FNSEA et du CA du groupe Avril, alias ""la Pieuvre"", premier groupe agro-alimentaire de France. Il faut donner ses principaux titres (il en a plein d'autres !)",2025-07-27T09:38:21.806Z,0,0,2,2025-07-27T09:38:22.705Z,['fr']
at://did:plc:zxyeyfkls64xcm6ecrzud5g5/app.bsky.feed.post/3luwot3zpll2l,bafyreihtxibm2ecketbwwmtli3eyq2s7awcblzzxmpbboe3v3roiu3xqle,did:plc:zxyeyfkls64xcm6ecrzud5g5,uol-news.bsky.social,UOL Notícias (Não Oficial),Facção aliada do PCC leva a 'capital do agro' ao top-20 da morte no Brasil,2025-07-27T05:45:22-03:00,0,0,0,2025-07-27T08:45:24.104Z,['en']
at://did:plc:i7m65b2hpt5lpur7ayirqidg/app.bsky.feed.post/3luwhzcsick2h,bafyreibq3f5pe35jkrjbiki2vxelgxnoe7t33skqwjsull7mbuw7utb6eq,did:plc:i7m65b2hpt5lpur7ayirqidg,sramarmota.bsky.social,,"Me vuelvo del Agro como hay que volver: llena de canutillos de crema, picada de mosquitos, con la nariz quemada del sol y una docena de huevos en la maleta que no sé cómo llegarán pero quien no arriesga no gana.",2025-07-27T06:43:35.363Z,0,0,3,2025-07-27T06:43:36.003Z,['es']
at://did:plc:nrad6dzfjizy7u6xcuewtvpv/app.bsky.feed.post/3luweekjwsk2e,bafyreibqxtb74bnvyd5hsrhcdc4qzlqcgmxhz3ydq4vsgu5ub2m73w5wwe,did:plc:nrad6dzfjizy7u6xcuewtvpv,unfabulous.bsky.social,Unfabulous!,Addie: there was no such thing as an agro crag in a jungle,2025-07-27T05:38:17.596Z,0,1,1,2025-07-27T05:38:21.904Z,['en']
at://did:plc:erlgt7rrjol4nuxtil4rhwzq/app.bsky.feed.post/3luwb4pos4s23,bafyreid3xmkwxezmjk3sh7d423gjoigjjbcn7srmyngopnkv5fhgfo7sfq,did:plc:erlgt7rrjol4nuxtil4rhwzq,matt4you4two.bsky.social,Juniper,"Juniper: there’s only one agro crag
#trivia",2025-07-27T04:40:13.344Z,0,1,1,2025-07-27T04:40:18.304Z,['en']
at://did:plc:nc7xtwsybnrft2kfr3cczs3f/app.bsky.feed.post/3luwafgeobl2z,bafyreieanixjzb7u6vsjut6myravsmh5g63ddiqkpydpxki4dpn5jj4yci,did:plc:nc7xtwsybnrft2kfr3cczs3f,infobae.bsky.social,Infobae,Clima de Negocios: El gigante cripto que conquistó Washington se quedó con una importante empresa del agro local y quiere otras,2025-07-27T04:27:11Z,0,0,0,2025-07-27T04:27:12.302Z,[]
at://did:plc:yfnlypxsgbel4xvxjgzn2coh/app.bsky.feed.post/3luw3nthb7c2r,bafyreia24osxtadlpw3yhbbp7ejq57mlalvmqu6w5cbpm7ohln63q32k2y,did:plc:yfnlypxsgbel4xvxjgzn2coh,monotonavida.bsky.social,Alinne (AGORA VAI!),"Não era nem pra ter apelo aqui. Ele só ganhou por causa do agro e da galera de Curitiba, pq só cagou nos 8 anos!",2025-07-27T03:02:25.272Z,2,0,3,2025-07-27T03:02:26.504Z,['pt']
at://did:plc:kt6qcuxnhzau4aiakzolzvtb/app.bsky.feed.post/3luw2mvzchc2u,bafyreigbjo2fjdc7e2rxdmhjbbg65ojyw2iv4tjv23daok5g2cioitvzze,did:plc:kt6qcuxnhzau4aiakzolzvtb,segremores.bsky.social,Segremores,"""The Creaming""
The follow-up to: bsky.app/profile/segr...

Where @agroalba.bsky.social decides that it's time for round 2, and this time, @gearcat.bsky.social is getting pregnant.

🎨: @agroalba.bsky.social",2025-07-27T02:44:00.631Z,0,13,65,2025-07-27T02:44:09.009Z,['en']
at://did:plc:qzjn26pu7osb7t5aaashtwj3/app.bsky.feed.post/3luw27vrf5k26,bafyreifsvrvm2kqk6cbmx7j7tpfqvwdq7szsrzrsb7pk7yizxsf6tse26e,did:plc:qzjn26pu7osb7t5aaashtwj3,mauronog.bsky.social,mauronog,"Era um programa q não perdia um. Aí o Serginho comessem a chamar a turma do sertanejo. As vezes todo mundo é do sertanejo e as vezes intercala com entrevistados/cantores de verdade. As vezes dá para assistir, as vezes não. Por aí se tira o peso do Agro. Até no Serginho...",2025-07-27T02:36:44.196Z,1,0,1,2025-07-27T02:36:44.503Z,['pt']
at://did:plc:7reluom4i3d24dfex46qc4c5/app.bsky.feed.post/3luvyznzrq22g,bafyreihut3azpn4mds4s36van3fakkubzmuap5m36dksmqmmci7naa2msi,did:plc:7reluom4i3d24dfex46qc4c5,reestudyy.bsky.social,Luisa🔆,nao entendo pq q em agro tem que fazer tcc 1 e tcc 2 sendo que os outros cursos é só um tcc,2025-07-27T02:15:21.015Z,0,0,0,2025-07-27T02:15:22.204Z,['pt']
at://did:plc:kmy3mkgugqzte2csn7n7n5sk/app.bsky.feed.post/3luvyrxy7ms2x,bafyreie342nl2mwkcepk4kvkmduf3xlxrn2bnfx5xylwm7awkzoujovnfa,did:plc:kmy3mkgugqzte2csn7n7n5sk,capitalnews.bsky.social,Jornal Capital News,"▶️ Estudo revela cidades de Mato Grosso do Sul com agro forte e vida mais digna
Estudo mostra equilíbrio entre produção rural e bem-estar social

#UltimasNoticias #CapitalNews

www.capitalnews.com.br/economia-e-a...",2025-07-27T02:11:03.016Z,0,0,0,2025-07-27T02:11:07.710Z,['pt']
at://did:plc:7gepj4vyrqci23np535zjprz/app.bsky.feed.post/3luvvcvwc7c24,bafyreic33v2kyudhcv4idqin7m3cvttip4if2xsqkduvjgzeszlbri6wgq,did:plc:7gepj4vyrqci23np535zjprz,oicabie.com,oiCabie em MonteCalmo 🇵🇸,"Rock nacional como sempre tb fica abafadinho e escondidinho
Aí sobra nomes grandes no pop e na ""nova mpb"" mas ainda é pouco investimento pra bater de frente com o agro ne....",2025-07-27T01:08:56.314Z,1,0,2,2025-07-27T01:08:57.908Z,['pt']
at://did:plc:7gepj4vyrqci23np535zjprz/app.bsky.feed.post/3luvvb34amk24,bafyreihmdewnbk7znrmep3eywszesdre6uryjxzus4qcyfv5cyhtnwmrfa,did:plc:7gepj4vyrqci23np535zjprz,oicabie.com,oiCabie em MonteCalmo 🇵🇸,"Falta incentivo pra musica br fora do sertanejo que ganha incentivo do agro
Tem bastante funk nacional e ta rolando um buzz do rap e trap mas rola o preconceito musical fodido tb entao fica no escanteio",2025-07-27T01:07:54.643Z,1,0,2,2025-07-27T01:07:56.207Z,['pt']
at://did:plc:5og6bgmv55a6z6tsfj3v2ecj/app.bsky.feed.post/3luvshr4in22f,bafyreigelndclflp7h33qh4hzdt6qnzagbhfectdemlowlzhuufhz3jhoy,did:plc:5og6bgmv55a6z6tsfj3v2ecj,cjmedeiros.bsky.social,,E lembremos que a mídia do PIG é Agro da morte!,2025-07-27T00:17:57.820Z,0,0,1,2025-07-27T00:18:00.705Z,['pt']
at://did:plc:avzveb33enaacyo7rmdmn3xz/app.bsky.feed.post/3luvsgaidr22t,bafyreieg66kkfjf4znswmnvh6nfvkya47wpslocvdrkjq5qw6b4cjfacem,did:plc:avzveb33enaacyo7rmdmn3xz,seca550.bsky.social,Felonious Musk,I don't think China views the US under Trump as you would more than a flea. Honestly. Trump just blew 180B a year to hunt and kill American residents and destroy agro business...not counter China or Russia.,2025-07-27T00:17:06.829Z,0,0,1,2025-07-27T00:11:39.100Z,['en']
at://did:plc:5vevgd6qbhefmtsqqvynm4vf/app.bsky.feed.post/3luvs24zkhc2y,bafyreifnnkwzxbhuvimmgbrab5b7wn7zli2tu4cfdhcl6qp22pea2fhzzm,did:plc:5vevgd6qbhefmtsqqvynm4vf,g1-news.bsky.social,G1 (Não Oficial),Tecnologia no agro reduz trabalho no campo e impulsiona empregos na indústria e no setor de serviços,2025-07-26T21:10:20-03:00,0,0,0,2025-07-27T00:10:21.306Z,['en']
at://did:plc:xo2qz65twudxqzk6cl5m277s/app.bsky.feed.post/3luvrzqmjnv2a,bafyreie7lupmlq4pw4xsusjlpg2euhribhrpy3obdj33d2b55264yjbzb4,did:plc:xo2qz65twudxqzk6cl5m277s,gorekhaa.bsky.social,[G.R.K.]©️😷👽🏴🏳️‍🌈🏳️‍⚧️Ⓐ💣🌏🌀 Your Daily Fix of Subversion,"✊MUTU MEDIAS LIBRES✊
La ministre FNSEA veut promulguer la criminelle loi Duplomb imposée par la mafia agro-industrielle
https://ricochets.cc/La-ministre-FNSEA-veut-promulguer-la-criminelle-loi-Duplomb-imposee-par-la-mafia-agro-industrielle-8557.html

""""",2025-07-27T00:10:04.134Z,0,0,1,2025-07-27T00:10:08.400Z,['fr']
at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3luvrhy7nof2n,bafyreic3tzldkmsxca2tomsioel7tulh6udvteoj6kuxflh5cje7xi4syq,did:plc:kzkl2onyewbs7pehh2ellzcb,g1-bot-rss.adilson.net.br,Notícias do G1 (Não oficial),Tecnologia no agro reduz trabalho no campo e impulsiona empregos na indústria e no setor de serviços,2025-07-27T00:00:08.719104Z,0,0,0,2025-07-27T00:00:12.302Z,['pt']
at://did:plc:m6ccb4ruqjvxa44t5xvzrxgn/app.bsky.feed.post/3luvrfsydek2g,bafyreihnttpfpamkjraxkc62lcosbza6iu35byzomh2hlyod7onpeq446u,did:plc:m6ccb4ruqjvxa44t5xvzrxgn,onepathleft.bsky.social,One Path Left,"It's strange how our own mind comes out swinging sometimes right? Not the best strat but I use distraction if thoughts get too agro. Put on a movie or music I already know and sink into that for awhile. Or read a book. Something to change the narrative/loop.

Nature with dogs always helps too.",2025-07-26T23:58:58.930Z,0,0,2,2025-07-26T23:58:59.502Z,['en']
at://did:plc:74xjlh7ae6jcdhstrjcx4vsx/app.bsky.feed.post/3luvr3rbxh22h,bafyreiaoknonjxjw2kuqpojrs2n2ezq5y3ks5vms76bzouc3ymntcxxdkm,did:plc:74xjlh7ae6jcdhstrjcx4vsx,baruquinhobr.bsky.social,Theo Baruquinho - Brasil SOBERANO 🇧🇷,Não gosto e nunca gostei do Agro 😒,2025-07-26T23:53:21.604Z,1,0,1,2025-07-26T23:53:23.107Z,['pt']
at://did:plc:cnneitkai3legl73nzufixpy/app.bsky.feed.post/3luvqwkk2gc2b,bafyreiajf7olimyg7ztpoxdo4plf4piwpiua3dnornq2ac4nia2o4llrn4,did:plc:cnneitkai3legl73nzufixpy,dall69.bsky.social,Ângela Dall’🚩,"Suco de laranja da agro q vendia q preço abusivo aqui no país ?
Desejo que engulam a  laranja que por aqui só ficava porcaria",2025-07-26T23:50:26.757Z,0,0,0,2025-07-26T23:50:28.502Z,['pt']
at://did:plc:k2iec44l25lyzvhbnvlhd7zh/app.bsky.feed.post/3luvqjoo6ks23,bafyreieoqacpelb65qdml2d25be3itggeks7ilp3ao2s2ubn42u34swjze,did:plc:k2iec44l25lyzvhbnvlhd7zh,jrpmartins.bsky.social,Jr sou eu,"A matéria era sobre a queda expressiva de empregos no agro, ai o JN querendo forçar que msm assim o agro está favorecendo os empregos q vem aumentando no setor de serviços, tá forçando né kkk",2025-07-26T23:43:14.880Z,0,0,2,2025-07-26T23:43:15.500Z,['pt']
at://did:plc:cnneitkai3legl73nzufixpy/app.bsky.feed.post/3luvqgw3gnk2b,bafyreieo36zaf2kb3kuofwl7jgzr4ndd2rvoembqgtire326ccavt3wdge,did:plc:cnneitkai3legl73nzufixpy,dall69.bsky.social,Ângela Dall’🚩,"Nojo é asco do xororo de agro pecuária e essa nojeira que sempre se fazem de vitimas 
Quero mesmo q tenham que vender para o país e bem barato mas é provável q deixem apodrecer",2025-07-26T23:41:41.991Z,2,1,6,2025-07-26T23:41:42.302Z,['pt']
at://did:plc:cnneitkai3legl73nzufixpy/app.bsky.feed.post/3luvqe63q4c2b,bafyreihzm2acet2k2zhbylmkrfn3pah3smovw5qq5etsdzpo5imm23rghq,did:plc:cnneitkai3legl73nzufixpy,dall69.bsky.social,Ângela Dall’🚩,"VAI SER INSUPORTÁVEL AGUENTAR O XORORO DO AGRO 
TENHO ASCO E NOJO DESSA GENTE 
NOJO 
DESDE SEMPRE TIVERAM MA MA TA",2025-07-26T23:40:09.726Z,0,1,3,2025-07-26T23:40:10.707Z,['pt']
at://did:plc:4bktzf55eagjm6ccnyidqd2y/app.bsky.feed.post/3luvq44wdc22d,bafyreid2mralei7zxbqhhjdbtyve4rit6bo65i5tsvny43wcyqukpcqx4m,did:plc:4bktzf55eagjm6ccnyidqd2y,tigrox.bsky.social,Ocean Tigrox,5-0 at Edge of Eternities prerelease today. Wasn’t sure if go wide agro would work but got there.,2025-07-26T23:35:40.059Z,2,0,5,2025-07-26T23:35:45.603Z,['en']
at://did:plc:bpqxonfbpxbxq6xw3sdcg2wo/app.bsky.feed.post/3luvpmesqe22u,bafyreifm4exzvbrfp2jg2o7sfjghuigyoqfdfypiadst65j2a2lmjncx4y,did:plc:bpqxonfbpxbxq6xw3sdcg2wo,nitinha.bsky.social,Niti M.,"Cê viu o que o repórter da CNN falou sobre a relação das nossas forças armadas com o exército estadunidense e a aversão que eles têm do Celso Amorim e da China? Movimentos intervencionistas dos EUA + exército brasileiro+ nosso agro e elite do atraso, acho perigoso.",2025-07-26T23:26:51.464Z,1,0,2,2025-07-26T23:26:52.899Z,['pt']
at://did:plc:az7pmpzitcta5wrtk7am742j/app.bsky.feed.post/3luvoflvyo22l,bafyreigoivkwrxgtzvzc7h6csslno3imrgc4rbbhdkuxrbyt3osoc4daiq,did:plc:az7pmpzitcta5wrtk7am742j,cosmogalaxy.bsky.social,Benedict #FBPE 🇬🇧 🇪🇺FBR💙 #NAFO #FELLAS,"Loads of agro on the low rise estate in the last hour.
Some idiot no doubt coming back from the pub making a huge amount of noise and trying to kick someone's door in.
Then a shot rang out.
Loads of Police and two ambulances now.",2025-07-26T23:05:10.288Z,1,0,1,2025-07-26T23:05:09.301Z,['en']
at://did:plc:bgx7n2uavtju5b63utdj3hd2/app.bsky.feed.post/3luvlmxxxos22,bafyreibxd4kmchz2yd3uhq5wk23os7armpm76nu3epbclrwau45ksgn3qm,did:plc:bgx7n2uavtju5b63utdj3hd2,bernoot.bsky.social,,Est-ce que les agro-industriels chasseurs français utilisent Duplomb ?,2025-07-26T22:15:36.592Z,0,0,0,2025-07-26T22:15:35.601Z,['fr']
at://did:plc:nc7xtwsybnrft2kfr3cczs3f/app.bsky.feed.post/3luvlbhlyie2u,bafyreicswp5dannrce7azgeq7ljrmfcivgmlfgamdbmlkmt3ixb46i7ndi,did:plc:nc7xtwsybnrft2kfr3cczs3f,infobae.bsky.social,Infobae,"El agro profundizó su apoyo al Gobierno por la baja de retenciones, pero hay pedidos de que sea por ley",2025-07-26T22:09:10Z,0,0,0,2025-07-26T22:09:10.806Z,[]
at://did:plc:7fl5rza3daekkqzn4gc7oynt/app.bsky.feed.post/3luvl2zgfsc2e,bafyreia5t57cvwyxwo6dv276mfedvl3n2cuwvvjcpflkc6fi5mi42wpooq,did:plc:7fl5rza3daekkqzn4gc7oynt,bethk26.bsky.social,Beth K🍀,"Agro bolsonarista se lascou, bem feito!!!",2025-07-26T22:05:34.134Z,0,0,0,2025-07-26T22:05:35.502Z,['pt']
at://did:plc:57ayaovsmafapygbibojdyve/app.bsky.feed.post/3luvkvzxmqc2t,bafyreigsanlrptbt6mx3p6bwcfxpahogabqlhylr27jlste3b3ylvzbcuu,did:plc:57ayaovsmafapygbibojdyve,paulalaurentino.bsky.social,paula,"cientistas alertando há décadas sobre a irreversibilidade da crise climática, ecossistemas desaparecendo, o agro tomando conta, monoculturas destruindo a biodiversidade, racismo ambiental torando dentro

mas vamos sim perguntar nossa BENÇÃO E MALDIÇÃO pra caralho de inteligência artificial

se fuder",2025-07-26T22:02:46.925Z,1,0,1,2025-07-26T22:02:46.400Z,['en']
at://did:plc:hby5gkdqe736pwcr6flgihv3/app.bsky.feed.post/3luvkkil3vk2t,bafyreidgjt3rx66vnpcz7dl2wxodc5pbt5ywnthccrhjhaph5savxsz6wi,did:plc:hby5gkdqe736pwcr6flgihv3,trgro.bsky.social, Truusje Grover,"Ik stel voor om geen aandacht/geen podium meer te geven aan deze vrouw. 
Elk woord wat hier nog over haar geschreven wordt is opnieuw een belediging voor burgemeester Halsema. 
Mevrouw Halsema verdient dit niet. 
Geen aandacht meer geven aan de op geld beluste agro vrouw.",2025-07-26T21:56:19.591Z,1,0,2,2025-07-26T21:56:20.199Z,['nl']
at://did:plc:qoofp2is62ushskyam3cxvdq/app.bsky.feed.post/3luvkkcjuxa2v,bafyreiftageixfpz5bzciw5uwr3gvvlzd5xwypyghneygfvnwa7t5ab2tu,did:plc:qoofp2is62ushskyam3cxvdq,lanoticia1.bsky.social,LaNoticia1.com,Baja de retenciones: Carbap celebró la medida y pidieron a Kicillof y municipios reducir la presión impositiva #agro,2025-07-26T21:56:13Z,0,0,0,2025-07-26T21:56:13.504Z,[]
at://did:plc:enf6355h3esxxuyom3umrmtc/app.bsky.feed.post/3luvjgxpkfc2l,bafyreieb2vzb6ikngzctx5z5uo4yridcvxjidtzekqspzegrfwqlkkl57y,did:plc:enf6355h3esxxuyom3umrmtc,puellaok.bsky.social,Marcelo Puella,"Menem/ Macri /  Milei:
Distintos peinados, mismo plan.
En los 90, Menem eliminó casi todas las retenciones.
En 2015, Macri bajó a cero las del agro y la minería.
En 2024, Milei repite: bajó retenciones a economías regionales e industriales, y va por más.",2025-07-26T21:36:27.499Z,5,11,15,2025-07-26T21:36:36.307Z,['es']
at://did:plc:pdwwczuwxtjzp2f7owmcoy4x/app.bsky.feed.post/3luvjcvvmmc2k,bafyreibnaxpc56pfcrrn6zosotv4k2tzfmoqwal77cvxy2toc6d6h7x4pq,did:plc:pdwwczuwxtjzp2f7owmcoy4x,arlindars.bsky.social,Arlindars,"Aquela moça famosa do conteúdo 18+, ganhou uma RAM de um assinante dela, o homem foi até a cidade dela levar o carro. Ele disse ser do Agro, e ainda convidou ela para ir jantar, ela disse: não. Disse que era melhor não, já que estava tarde já. 😅😅",2025-07-26T21:34:11.390Z,0,0,8,2025-07-26T21:34:11.605Z,['pt']
at://did:plc:5d2jpuslbulrfrt2yjfwq7nz/app.bsky.feed.post/3luvinw2a5c23,bafyreibafykvfe5m5fwc7dljqigjoas43xh3wltigizdjbfdrq7coxefde,did:plc:5d2jpuslbulrfrt2yjfwq7nz,mar-ceu.bsky.social,PINGADO PATRIOTÁRIO,"O MOMENTO É DO AGRO SE LE LASCAR...
FINANCIARAM UM GOLPE DE ESTADO, TAI..
CHEGANDO...",2025-07-26T21:22:26.897Z,0,0,3,2025-07-26T21:22:34.802Z,['pt']
at://did:plc:7xiculauiwu3xlm3dgpdcxuz/app.bsky.feed.post/3luvigxebuk2c,bafyreich4vqboxvkj6cgyc2bwhrty4duvow5cusu3cjnkqmqxcmlmgmmoa,did:plc:7xiculauiwu3xlm3dgpdcxuz,fboukra.bsky.social,Kat0n0ma,"Je pourrais me sentir agresse par ton post mais en réalité il n’en est rien 
Je vais donc essayer de te répondre avec un peu de fermeté mais avec respect
Premièrement, un professeur en agro écologie ne me semble pas forcément être le mieux placé pour avoir un avis incontestable sur ce",2025-07-26T21:18:33.394Z,1,0,0,2025-07-26T21:18:35.302Z,['fr']
at://did:plc:jdp3laxzdalwg7zlou6d7a4l/app.bsky.feed.post/3luvi6ls7k22j,bafyreid7mbm3tbq6srry6h7n2xpw4rnadcgsvjroqb66ktz33qgnxm2nn4,did:plc:jdp3laxzdalwg7zlou6d7a4l,lilidadie.bsky.social,@Lili,"www.politicargentina.com/notas/202507...
Gobernadores aplaudieron la baja de retenciones anunciada por Milei en La Rural
Rogelio Frigerio, Maximiliano Pullaro y Martín Llaryora destacaron la decisión presidencial en favor del agro. Todos",2025-07-26T21:13:52.832Z,1,0,0,2025-07-26T21:14:00.802Z,['es']
at://did:plc:ajdvju36gxbh2pqcufd4ytxm/app.bsky.feed.post/3luvhzltko22m,bafyreieztdroyt3wa5q64ymcvdzbxnyhlgwoq4awnhutmveuqxajgr5xla,did:plc:ajdvju36gxbh2pqcufd4ytxm,natigasperoni.bsky.social,Nene do nene,"Falei pro nene que estava puta porque vi uma reportagem do agro falando que vai deixar as frutas apodrecerem no pé por causa das taxações dos EUA.

Ele me explicou que os boizinhos vão morrer de fome e agora eu estou genuinamente triste.",2025-07-26T21:11:05.100Z,0,0,1,2025-07-26T21:11:06.507Z,['pt']
at://did:plc:xgkc52lmtlx4pvmfz7rwsvoe/app.bsky.feed.post/3luvgo27bmc2v,bafyreiebjkh6ypsgbtructn5lcletimf6rvnsp6ea6jbdifjodlkwkjnvm,did:plc:xgkc52lmtlx4pvmfz7rwsvoe,isabelmedeiros.bsky.social,Isabel Medeiros,"Começou o Agroterrorismo chantageando a população

Mercado interno é o que não falta...

Cadê o suco de laranja natural em promoção nas prateleiras? Distribuidos nas Escolas? E nós refeitórios das empresas?

Agro odeia o povo brasileiro!",2025-07-26T20:46:43.773Z,1,6,14,2025-07-26T20:46:44.905Z,['pt']
at://did:plc:arpqhbzzqf4fijflzdcv4l26/app.bsky.feed.post/3luvgnd2uas2q,bafyreiepvye6db7jthawolf4ys2jv2ab4di3vtrgqj6mfx6nna64qte3na,did:plc:arpqhbzzqf4fijflzdcv4l26,bluebirdy.bsky.social,Bluebirdy🚩,"""Quem é o “pessoal do agro” que financiou o golpe e segue impune? Por que os ruralistas nem foram citados nos inquéritos do STF?
Estas são as perguntas que orientam o novo estudo produzido pelo De Olho nos Ruralistas: Agrogolpistas.""
youtube.com/watch?v=9PhD...",2025-07-26T20:46:19.511Z,0,0,0,2025-07-26T20:46:21.629Z,['pt']
at://did:plc:7jchyrhcxginefd5negeejex/app.bsky.feed.post/3luvgfwcdz22a,bafyreicjjk3otc5yahcqsr34ehtdn4ja2bcbzeg6xhkecz4wvthcgzrjby,did:plc:7jchyrhcxginefd5negeejex,flaviobello11.bsky.social,Flavio Bello,"Agro prefere deixar a laranja apodrecer do que vender no mercado interno, esses patriotas ai q os bolsominion fica idolatrando igual um bando d burro",2025-07-26T20:42:11.245Z,0,0,0,2025-07-26T20:43:12.641Z,['pt']
at://did:plc:fs4l7b2lxc2cryi6qvbr6eld/app.bsky.feed.post/3luvg5fcpxs26,bafyreic2onqybgd3g53dilvlakblzoqvyj4e2yposbzxqlskgp2pftqjbq,did:plc:fs4l7b2lxc2cryi6qvbr6eld,dufigs.bsky.social,Eduardo Filgueiras,"Tarifaço de Trump preocupa, em especial, pequenos produtores do Vale do São Francisco. Eles alertam: &quot;as frutas podem apodrecer&quot; www.brasil247.com/agro/tarifac...",2025-07-26T20:37:24.995Z,0,0,1,2025-07-26T20:37:29.900Z,['pt']
